ObservedAgentID;CounterpartyID;EnterpriseNationalIDflag;ENI;ENINEV;LEI;LEINEV;RACI;BCI;NPNI;CountryNPNI;HeadOfficeUndertakingID;HeadOfficeUndertakingIDNEV;ImmediateParentUndertakingID;ImmediateParentUndertakingIDNEV;UltimateParentUndertakingID;UltimateParentundertakingIDNEV;TypeofEntity;Enterprise;Name;Lastname;Firstname;FirstnameNEV;Birthdate;Street;Streetnumber;City;NUTS;Postalcode;PostalcodeNEV;Country;Legalform;InstitutionalSector;EconomicActivity;StatusOfLegalProceedings;DateOfInitiationOfLegalProceedings;DateOfInitiationOfLegalProceedingsNEV;EnterpriseSize;DateOfEnterpriseSize;DateOfEnterpriseSizeNEV;NumberOfEmployees;NumberOfEmployeesNEV;BalanceSheetTotal;BalanceSheetTotalNEV;AnnualTurnover;AnnualTurnoverNEV;AccountingStandard;ENINAFlag;NatPersonNINApFlag
444555999;220-00-04002-61_1;;;;;;96020999982;;96020999982;FR;;;;;;;NLE;N;;CLCUDRR;Jqlksx;;1996-02-09;Ptlt Yhb Ghqlx Nllfbxèvys;171;Gemmenich;;4851;;BE;;;;;;;;;;;;;;;;;0;0
444555999;220-00-04003-62_1;;;;;;80100399979;;80100399979;FR;;;;;;;NLE;N;;HOPWLPH;Bxrxgt;;1980-10-03;Apgtys Gev Uqvennof;26;Spa;;4900;;BE;;;;;;;;;;;;;;;;;0;0
444555999;220-00-04003-62_2;;;;;;82041299903;;82041299903;FR;;;;;;;NLE;N;;MUUDTWWA;Jmsgrbl;;1982-04-12;Anqnvt Rql Vgoaydvt;26;Spa;;4900;;BE;;;;;;;;;;;;;;;;;0;0
444555999;220-00-04004-63_1;;;;;;66112899912;;66112899912;FR;;;;;;;NLE;N;;FBMU SL;Haplfi;;1966-11-28;Rth Iwxy-gbtnbw Wbackb;28;Bressoux;;4020;;BE;;;;;;;;;;;;;;;;;0;0
444555999;220-00-04004-63_2;;;;;;72100999922;;72100999922;FR;;;;;;;NLE;N;;MITRD;Sgnic;;1972-10-09;Rvif Cbdf-owjejp Enatem;28;Bressoux;;4020;;BE;;;;;;;;;;;;;;;;;0;0
444555999;220-00-04005-64_1;;;;;;86011199996;;86011199996;FR;;;;;;;NLE;N;;SDTOUC;Tasdmq;;1986-01-11;Cqlé Xakbib Djyykoe;9;Dison;;4820;;BE;;;;;;;;;;;;;;;;;0;0
444555999;220-00-04005-64_2;;;;;;82061599924;;82061599924;FR;;;;;;;NLE;N;;LLFGQHU;Vbknbppm;;1982-06-15;Ckyé Wyyuji Mfssgvx;9;Dison;;4820;;BE;;;;;;;;;;;;;;;;;0;0
444555999;220-00-04006-65_1;;;;;;79111699963;;79111699963;FR;;;;;;;NLE;N;;FPPELLPV;Mnqyjëv;;1979-11-16;Rjb Eq Hxavjnes;185;Andrimont;;4821;;BE;;;;;;;;;;;;;;;;;0;0
444555999;220-00-04006-65_2;;;;;;98012499955;;98012499955;FR;;;;;;;NLE;N;;DVX XCEXRT;Mbmiv;;1998-01-24;Rjy Fb Mlosypaj;185;Andrimont;;4821;;BE;;;;;;;;;;;;;;;;;0;0
444555999;220-00-04007-66_1;;;;;;93113099934;;93113099934;FR;;;;;;;NLE;N;;WPHRLII;Mmëny;;1993-11-30;Rif Mk Setmfyvév;36;Jemeppe-Sur-Meuse;;4101;;BE;;;;;;;;;;;;;;;;;0;0
444555999;220-00-04008-67_1;;;;;;89071999958;;89071999958;FR;;;;;;;NLE;N;;HBSMRTI;Mcjulh;;1989-07-19;Pmwxr Ox Heurav;13;Stavelot;;4970;;BE;;;;;;;;;;;;;;;;;0;0
444555999;220-00-04009-68_1;;;;;;99071099953;;99071099953;FR;;;;;;;NLE;N;;BYSCOX;Ardëusg;;1999-07-10;Rki Vsqc-nyaccvwh Le Cqttcwdo;40;Spa;;4900;;BE;;;;;;;;;;;;;;;;;0;0
444555999;220-00-04009-68_2;;;;;;99072599988;;99072599988;FR;;;;;;;NLE;N;;OSDADLFY;Ljoar;;1999-07-25;Rrb Huya-uoevtrog Ht Bqxgbmjg;40;Spa;;4900;;BE;;;;;;;;;;;;;;;;;0;0
444555999;220-00-04010-69_1;;;;;;92011199928;;92011199928;FR;;;;;;;NLE;N;;MLEMICAO;Llabmll;;1992-01-11;Rtn Sl Vdlrqvqp;292;Gemmenich;;4851;;BE;;;;;;;;;;;;;;;;;0;0
444555999;220-00-04011-70_1;;;;;;71071199917;;71071199917;FR;;;;;;;NLE;N;;DTKQBH;Pngofqg;;1971-07-11;Rft Hr Xvqgsajf;11;Sourbrodt;;4950;;BE;;;;;;;;;;;;;;;;;0;0
444555999;220-00-04012-71_1;;;;;;94061399945;;94061399945;FR;;;;;;;NLE;N;;DNVFOUU;Mcrrpsupg;;1994-06-13;Rbg Sdwlxvsct;117;Grâce-Hollogne;;4460;;BE;;;;;;;;;;;;;;;;;0;0
444555999;220-00-04013-72_1;;;;;;92020399981;;92020399981;FR;;;;;;;NLE;N;;TOGJXFUE;Lgït;;1992-02-03;Rav Cca Swwccmdq;76;Flémalle-Grande;;4400;;BE;;;;;;;;;;;;;;;;;0;0
444555999;220-00-04013-72_2;;;;;;86030899906;;86030899906;FR;;;;;;;NLE;N;;DNXGUVV;Mcplw-hpéwwiaa;;1986-03-08;Rsa Mwe Xgsyjelt;76;Flémalle-Grande;;4400;;BE;;;;;;;;;;;;;;;;;0;0
444555999;220-00-04014-73_1;;;;;;80031499988;;80031499988;FR;;;;;;;NLE;N;;SDKQX;Cvqiewmh;;1980-03-14;Riq Ldpqa-tvapuw;235;Herstal;;4040;;BE;;;;;;;;;;;;;;;;;0;0
444555999;220-00-04014-73_2;;;;;;88081499997;;88081499997;FR;;;;;;;NLE;N;;NETE UTOFK;Cuncekdg;;1988-08-14;Rxs Owcgv-thtsor;235;Herstal;;4040;;BE;;;;;;;;;;;;;;;;;0;0
444555999;220-00-04015-74_1;;;;;;90082599903;;90082599903;FR;;;;;;;NLE;N;;MLXMTLC;Lxvvbyx;;1990-08-25;Rrb Tnv Sdpqmb;65;Limbourg;;4830;;BE;;;;;;;;;;;;;;;;;0;0
444555999;220-00-04015-74_2;;;;;;98122799942;;98122799942;FR;;;;;;;NLE;N;;DTKXRPH;Muojmv;;1998-12-27;Rok Uku Jvtjbw;65;Limbourg;;4830;;BE;;;;;;;;;;;;;;;;;0;0
444555999;220-00-04016-75_1;;;;;;92021499942;;92021499942;FR;;;;;;;NLE;N;;DA EGNRB;Cnlvbafokhy;;1992-02-14;Rga Gsfxsnfgbq;48;Seraing;;4100;;BE;;;;;;;;;;;;;;;;;0;0
444555999;220-00-04016-75_2;;;;;;94020999940;;94020999940;FR;;;;;;;NLE;N;;FJWIEFPD;Mgypm;;1994-02-09;Rbn Nhgwfklbv;48;Seraing;;4100;;BE;;;;;;;;;;;;;;;;;0;0
444555999;220-00-04017-76_1;;;;;;96120399941;;96120399941;FR;;;;;;;NLE;N;;LJISFHV;Gmëmsl;;1996-12-03;Rmm Ejuhdm;12;Spa;;4900;;BE;;;;;;;;;;;;;;;;;0;0
444555999;220-00-04017-76_2;;;;;;98071899983;;98071899983;FR;;;;;;;NLE;N;;MDXADTHG;Eqc;;1998-07-18;Rhv Lomwbr;12;Spa;;4900;;BE;;;;;;;;;;;;;;;;;0;0
444555999;220-00-04018-77_1;;;;;;94122399978;;94122399978;FR;;;;;;;NLE;N;;PDEBLO;Bruvo;;1994-12-23;Cvtxhgée Ps Npadrag;624;Rocourt;;4000;;BE;;;;;;;;;;;;;;;;;0;0
444555999;220-00-04019-78_1;;;;;;92011299995;;92011299995;FR;;;;;;;NLE;N;;DWPXEJT;Egchge;;1992-01-12;Wrxk;198;Waimes;;4950;;BE;;;;;;;;;;;;;;;;;0;0
444555999;220-00-04020-79_1;;;;;;76091199939;;76091199939;FR;;;;;;;NLE;N;;FSDTI;Fxbtldv;;1976-09-11;Cavfft La Ldâfnfw;9;Stavelot;;4970;;BE;;;;;;;;;;;;;;;;;0;0
444555999;220-00-04020-79_2;;;;;;74032999994;;74032999994;FR;;;;;;;NLE;N;;LRVXIXI;Sranyd;;1974-03-29;Cwjpmh Do Enâljxs;9;Stavelot;;4970;;BE;;;;;;;;;;;;;;;;;0;0
444555999;220-00-04021-80_1;;;;;;89060399946;;89060399946;FR;;;;;;;NLE;N;;BQSQGOUMTI;Alehc;;1989-06-03;Rgd Ce Bakpcka;90;Boirs;;4690;;BE;;;;;;;;;;;;;;;;;0;0
444555999;220-00-04021-80_2;;;;;;92022399963;;92022399963;FR;;;;;;;NLE;N;;LXUDBH;Acmyeyg;;1992-02-23;Rvv Bw Hoqwkkt;90;Boirs;;4690;;BE;;;;;;;;;;;;;;;;;0;0
444555999;220-00-04022-81_1;;;;;;90110156324;;90110156324;FR;;;;;;;NLE;N;;SSUMXH CYWWLPB;Ffwrfm;;2000-11-23;Prkyj Vd Q'yxxire;13;Soumagne;;4630;;BE;;;;;;;;;;;;;;;;;0;0
444555999;220-00-04022-81_2;;;;;;94092799934;;94092799934;FR;;;;;;;NLE;N;;HC AWK;Cdxawtf;;1994-09-27;Paxyy Kj G'erfoyg;13;Soumagne;;4630;;BE;;;;;;;;;;;;;;;;;0;0
444555999;220-00-04023-82_1;;;;;;97062599939;;97062599939;FR;;;;;;;NLE;N;;BVONCCSJ;Aekmfty;;1997-06-25;Lk Igiglk;54;La Gleize;;4987;;BE;;;;;;;;;;;;;;;;;0;0
444555999;220-00-04023-82_2;;;;;;97060499987;;97060499987;FR;;;;;;;NLE;N;;DWKEIO;Mwyge-eurwkcsdi;;1997-06-04;La Ewvaco;54;La Gleize;;4987;;BE;;;;;;;;;;;;;;;;;0;0
444555999;220-00-04024-83_1;;;;;;80062599970;;80062599970;FR;;;;;;;NLE;N;;HYVJM;Vtgéwtd;;1980-06-25;Raq D.u. Xrsn;3;Welkenraedt;;4840;;BE;;;;;;;;;;;;;;;;;0;0
444555999;220-00-04025-84_1;;;;;;91032799926;;91032799926;FR;;;;;;;NLE;N;;BYAPSLDN;Jlgjyv;;1991-03-27;Rbi Hrgmo;103;Plombières;;4850;;BE;;;;;;;;;;;;;;;;;0;0
444555999;220-00-04026-85_1;;;;;;95050399968;;95050399968;FR;;;;;;;NLE;N;;FCMVRFS;Eodkg;;1995-05-03;Rww Dw Mg Hsidafy;221;Seraing;;4100;;BE;;;;;;;;;;;;;;;;;0;0
444555999;220-00-04027-86_1;;;;;;92040299928;;92040299928;FR;;;;;;;NLE;N;;VGRLIERLGN;Drqjb;;1992-04-02;Pguauerf;90;Membach;;4837;;BE;;;;;;;;;;;;;;;;;0;0
444555999;220-00-04028-87_1;;;;;;92070199979;;92070199979;FR;;;;;;;NLE;N;;AJPWJ;Jjspe;;1992-07-01;Rym Iemns-rkde;15;Montzen;;4850;;BE;;;;;;;;;;;;;;;;;0;0
444555999;220-00-04028-87_2;;;;;;94011799984;;94011799984;FR;;;;;;;NLE;N;;FWKLIOWCRG;Eofng;;1994-01-17;Raf Dhquo-cuim;15;Montzen;;4850;;BE;;;;;;;;;;;;;;;;;0;0
444555999;220-00-04029-88_1;;;;;;97042899932;;97042899932;FR;;;;;;;NLE;N;;SWFKNTAJB;Célssj;;1997-04-28;Rus Jfnrnd Eoknwq;21;Herstal;;4040;;BE;;;;;;;;;;;;;;;;;0;0
444555999;220-00-04029-88_2;;;;;;96052099964;;96052099964;FR;;;;;;;NLE;N;;LROPMKS;Mmaclèwq;;1996-05-20;Ryq Ce Ydyafye;4;Braives;;4260;;BE;;;;;;;;;;;;;;;;;0;0
444555999;220-00-04030-89_1;;;;;;90010599969;;90010599969;FR;;;;;;;NLE;N;;WGML;Awléoom;;1990-01-05;Rhm Oa Fi Enovvemv;40;Seraing;;4100;;BE;;;;;;;;;;;;;;;;;0;0
444555999;220-00-04031-90_1;;;;;;94091799943;;94091799943;FR;;;;;;;NLE;N;;PQWHQLGSE;Vyvwdkyk;;1994-09-17;Ahveid Tnlclm Lrpkg;112;Limbourg;;4830;;BE;;;;;;;;;;;;;;;;;0;0
444555999;220-00-04031-90_2;;;;;;94092399957;;94092399957;FR;;;;;;;NLE;N;;NHHYI;Nkéfpl;;1994-09-23;Akcolo Vcfkjo Ltyhw;112;Limbourg;;4830;;BE;;;;;;;;;;;;;;;;;0;0
444555999;220-00-04032-91_1;;;;;;90061899905;;90061899905;FR;;;;;;;NLE;N;;ROIAJNGH;Aefyloq;;1990-06-18;Ruv Xd Te Ceodk;61;Retinne;;4621;;BE;;;;;;;;;;;;;;;;;0;0
444555999;220-00-04032-91_2;;;;;;94081699966;;94081699966;FR;;;;;;;NLE;N;;MPEAGIG;Mttme;;1994-08-16;Rgg Cs Wo Admjy;61;Retinne;;4621;;BE;;;;;;;;;;;;;;;;;0;0
444555999;220-00-04033-92_1;;;;;;73063099964;;73063099964;FR;;;;;;;NLE;N;;PWLLJHPGA;Njfpnnyt;;1973-06-30;Rei Ra E'rbbnxk;18;Goé;;4834;;BE;;;;;;;;;;;;;;;;;0;0
444555999;220-00-04034-93_1;;;;;;95033099920;;95033099920;FR;;;;;;;NLE;N;;BXOATP;Gsakrw;;1995-03-30;Ryekjo Osyqay;17;Liège;;4000;;BE;;;;;;;;;;;;;;;;;0;0
444555999;220-00-04034-93_2;;;;;;95091999904;;95091999904;FR;;;;;;;NLE;N;;SLCNQEX;Lswu;;1995-09-19;Ryjbcs Tprhvb;17;Liège;;4000;;BE;;;;;;;;;;;;;;;;;0;0
444555999;220-00-04035-94_1;;;;;;90050799937;;90050799937;FR;;;;;;;NLE;N;;DUTURGG;Zikyskbfc;;1990-05-07;Rvd Dv Foeo;2;Grivegnée;;4030;;BE;;;;;;;;;;;;;;;;;0;0
444555999;220-00-04035-94_2;;;;;;89050399939;;89050399939;FR;;;;;;;NLE;N;;BHWEQQ;Msvusjms;;1989-05-03;Rep Gm Ytwf;2;Grivegnée;;4030;;BE;;;;;;;;;;;;;;;;;0;0
444555999;220-00-04036-95_1;;;;;;91061899926;;91061899926;FR;;;;;;;NLE;N;;DUNAGWI;Ldxk;;1991-06-18;Hiirm Ndxéa;7;Stavelot;;4970;;BE;;;;;;;;;;;;;;;;;0;0
444555999;220-00-04037-96_1;;;;;;97090299971;;97090299971;FR;;;;;;;NLE;N;;BTT;Lcaawdn;;1997-09-02;Ryo Pxqpbi Psc Xhokth Yjqktba;76;Malmedy;;4960;;BE;;;;;;;;;;;;;;;;;0;0
444555999;220-00-04037-96_2;;;;;;98090699969;;98090699969;FR;;;;;;;NLE;N;;KOKHXSUS;Msfch;;1998-09-06;Rty Tptisk Ipl Fjpnrc Cjhwskg;76;Malmedy;;4960;;BE;;;;;;;;;;;;;;;;;0;0
444555999;220-00-04038-97_1;;;;;;97111799923;;97111799923;FR;;;;;;;NLE;N;;APGBKRB;Kbssm;;1997-11-17;Rbiqk Jmrcveduksp;174;Henri-Chapelle;;4841;;BE;;;;;;;;;;;;;;;;;0;0
444555999;220-00-04039-01_1;;;;;;92091099917;;92091099917;FR;;;;;;;NLE;N;;GRTED;Biulyw;;1992-09-10;Rfv Yqp Voflqywvp;52;Chênée;;4032;;BE;;;;;;;;;;;;;;;;;0;0
444555999;220-00-04039-01_2;;;;;;91072499947;;91072499947;FR;;;;;;;NLE;N;;VSPPRUJED;Cqxmtmuukm;;1991-07-24;Rtl Wej Ayufjyfwn;52;Chênée;;4032;;BE;;;;;;;;;;;;;;;;;0;0
444555999;220-00-04040-02_1;;;;;;91021399951;;91021399951;FR;;;;;;;NLE;N;;Pxqwr;Mjxtypp;;1991-02-13;Clfthlkbn;19;Waimes;;4950;;BE;;;;;;;;;;;;;;;;;0;0
444555999;220-00-04040-02_2;;;;;;89072999949;;89072999949;FR;;;;;;;NLE;N;;Ckuoci;Akxéogsss;;1989-07-29;Ccrfmbtpr;19;Waimes;;4950;;BE;;;;;;;;;;;;;;;;;0;0
444555999;220-00-04041-03_1;;;;;;90070999988;;90070999988;FR;;;;;;;NLE;N;;BAUPQEXL;Tidgrq;;1990-07-09;Run Fqéuegf Lxisphdn;10;Malmedy;;4960;;BE;;;;;;;;;;;;;;;;;0;0
444555999;220-00-04041-03_2;;;;;;90122499961;;90122499961;FR;;;;;;;NLE;N;;LOWDT;Cnnrvllm;;1990-12-24;Rij Ybécswk Lskvntxo;10;Malmedy;;4960;;BE;;;;;;;;;;;;;;;;;0;0
444555999;220-00-04042-04_1;;;;;;77102799972;;77102799972;FR;;;;;;;NLE;N;;Bhrhveo;Puxg-yiwntox;;1977-10-27;Rlg Fc Prt;19;Basse-Bodeux;;4983;;BE;;;;;;;;;;;;;;;;;0;0
444555999;220-00-04042-04_2;;;;;;78102999933;;78102999933;FR;;;;;;;NLE;N;;Euoqkr;Slésmmwwe;;1978-10-29;Ryw Td Oqh;19;Basse-Bodeux;;4983;;BE;;;;;;;;;;;;;;;;;0;0
444555999;220-00-04043-05_1;;;;;;88072599951;;88072599951;FR;;;;;;;NLE;N;;DWYMLDVO UCSWLGLNO;Coscxhd;;1988-07-25;Rny Cnw Vonbbtj;122;Alleur;;4432;;BE;;;;;;;;;;;;;;;;;0;0
444555999;220-00-04044-06_1;;;;;;81071199933;;81071199933;FR;;;;;;;NLE;N;;JXDGW;Euhcvjgc;;1981-07-11;Rps Nr Ivu;2;Sougné-Remouchamps;;4920;;BE;;;;;;;;;;;;;;;;;0;0
444555999;220-00-04044-06_2;;;;;;76020699943;;76020699943;FR;;;;;;;NLE;N;;CORIGEDDYON;Npppfyno;;1976-02-06;Rmh Hr Lov;2;Sougné-Remouchamps;;4920;;BE;;;;;;;;;;;;;;;;;0;0
444555999;220-00-04045-07_1;;;;;;90040499923;;90040499923;FR;;;;;;;NLE;N;;BDPBU;Jukkfm;;1990-04-04;Raj Qv Caojvg;54;Alleur;;4432;;BE;;;;;;;;;;;;;;;;;0;0
444555999;220-00-04045-07_2;;;;;;93100499931;;93100499931;FR;;;;;;;NLE;N;;SLQAODME;Acluti;;1993-10-04;Rtr Tb Jkhisv;54;Alleur;;4432;;BE;;;;;;;;;;;;;;;;;0;0
444555999;220-00-04046-08_1;;;;;;83121699957;;83121699957;FR;;;;;;;NLE;N;;CLKTPMT;Dfuope-orayox;;1983-12-16;Rvb Fspe Hx Bufaèpt;1;Verlaine;;4537;;BE;;;;;;;;;;;;;;;;;0;0
444555999;220-00-04046-08_2;;;;;;88091499907;;88091499907;FR;;;;;;;NLE;N;;COGLXSD;Aigtfqbrm-gouhv;;1988-09-14;Ryb Nuks Iy Ltyxèks;1;Verlaine;;4537;;BE;;;;;;;;;;;;;;;;;0;0
444555999;220-00-04047-09_1;;;;;;94032999929;;94032999929;FR;;;;;;;NLE;N;;VNH BIU;Curashso;;1994-03-29;Rvx Tpüqd;66;Limbourg;;4830;;BE;;;;;;;;;;;;;;;;;0;0
444555999;220-00-04047-09_2;;;;;;91041899912;;91041899912;FR;;;;;;;NLE;N;;PRYAB BMUT;Jhkxmxg;;1991-04-18;Rac Edürg;66;Limbourg;;4830;;BE;;;;;;;;;;;;;;;;;0;0
444555999;220-00-04048-10_1;;;;;;91072899924;;91072899924;FR;;;;;;;NLE;N;;LAFGWG;Oxxgfrc;;1991-07-28;Pnoqr G'mvvbd;1;Verviers;;4800;;BE;;;;;;;;;;;;;;;;;0;0
444555999;220-00-04049-11_1;;;;;;96040299915;;96040299915;FR;;;;;;;NLE;N;;NSLYILO;Deqys;;1996-04-02;Rnl Tr Rlfdèsc;3;Malmedy;;4960;;BE;;;;;;;;;;;;;;;;;0;0
444555999;220-00-04049-11_2;;;;;;96061499957;;96061499957;FR;;;;;;;NLE;N;;SEDEB;Ménhsuw;;1996-06-14;Rbo Te Djtxèdq;3;Malmedy;;4960;;BE;;;;;;;;;;;;;;;;;0;0
444555999;220-00-04050-12_1;;;;;;98070399948;;98070399948;FR;;;;;;;NLE;N;;GJJVY;Almoovt;;1998-07-03;Riv Cyexixxh;9;Wegnez;;4860;;BE;;;;;;;;;;;;;;;;;0;0
444555999;220-00-04050-12_2;;;;;;97080999948;;97080999948;FR;;;;;;;NLE;N;;DGCVKC;Momycwkh;;1997-08-09;Rtk Uxoegbsa;9;Wegnez;;4860;;BE;;;;;;;;;;;;;;;;;0;0
444555999;220-00-04051-13_1;;;;;;87121799914;;87121799914;FR;;;;;;;NLE;N;;ERMDEEOM;Axiucrns;;1987-12-17;Rbo Ks 4° Fqflxadp;32;Malmedy;;4960;;BE;;;;;;;;;;;;;;;;;0;0
444555999;220-00-04051-13_2;;;;;;91071899933;;91071899933;FR;;;;;;;NLE;N;;SGSMADUN;Cwipk;;1991-07-18;Rxi Ql 2° Hcrxyaxp;32;Malmedy;;4960;;BE;;;;;;;;;;;;;;;;;0;0
444555999;220-00-04052-14_1;;;;;;88040299941;;88040299941;FR;;;;;;;NLE;N;;SAEKN;Rconlëj;;1988-04-02;Rko Ténrf Lh Ucvco;108;Vivegnis;;4683;;BE;;;;;;;;;;;;;;;;;0;0
444555999;220-02-03249-70_1;;;;;;64011699966;;64011699966;FR;;;;;;;NLE;N;;MFWUXEK;Mwytrq H Y T;;1964-01-16;Carvao Qp Smahetbh;69;MALMEDY;;4960;;BE;;;;;;;;;;;;;;;;;0;0
444555999;220-02-03249-70_2;;;;;;62100299922;;62100299922;FR;;;;;;;NLE;N;;JSXLPA;Cphhrra C V V;;1962-10-02;Carvao Qp Smahetbh;69;MALMEDY;;4960;;BE;;;;;;;;;;;;;;;;;0;0
444555999;220-02-03342-66_1;;;;;;71102399966;;71102399966;FR;;;;;;;NLE;N;;FHPSXNRLH VFCLITP;Jffi;;1971-10-23;Rxl Fdm Jôvsdfh;27;VERVIERS;;4800;;BE;;;;;;;;;;;;;;;;;0;0
444555999;220-02-03342-66_2;;;;;;69030899937;;69030899937;FR;;;;;;;NLE;N;;NCGR;Gkëxab;;1969-03-08;Rvq Aak Vômgpyc;27;VERVIERS;;4800;;BE;;;;;;;;;;;;;;;;;0;0
444555999;220-02-03381-08_1;;;;;;75031499980;;75031499980;FR;;;;;;;NLE;N;;BMNIJXE;Ebuq Hvxen G;;1975-03-14;Fycq Rj Xubé;28;BATTICE;;4651;;BE;;;;;;;;;;;;;;;;;0;0
444555999;220-02-03381-08_2;;;;;;78120199914;;78120199914;FR;;;;;;;NLE;N;;LAOQSNERYJQ;Abnooee;;1978-12-01;Fxyi Em Mcié 66;28;BATTICE;;4651;;BE;;;;;;;;;;;;;;;;;0;0
444555999;220-02-03512-42_1;;;;;;55011699971;;55011699971;FR;;;;;;;NLE;N;;JEOEG;Jpmvhxf D C B I;;1955-01-16;Rytgn Qy Pmbs 75;;THIMISTER-CLERM.;;4890;;BE;;;;;;;;;;;;;;;;;0;0
444555999;220-02-03545-75_1;;;;;;71113099957;;71113099957;FR;;;;;;;NLE;N;;JHQGQOYWX;Mtsd;;1971-11-30;Apcajj Pn Hk Tkwv;76;TROIS-PONTS;;4980;;BE;;;;;;;;;;;;;;;;;0;0
444555999;220-02-03546-76_1;;;;;;75011599936;;75011599936;FR;;;;;;;NLE;N;;KCBTFOO;Efrwyjrv;;1975-01-15;Rjw Mc Bv Paguta 80;;MALMEDY;;4960;;BE;;;;;;;;;;;;;;;;;0;0
444555999;220-02-03546-76_2;;;;;;78102699926;;78102699926;FR;;;;;;;NLE;N;;JWNEB;Sioptm;;1978-10-26;Ruf Bi Ar Jaaqkg 52;;MALMEDY;;4960;;BE;;;;;;;;;;;;;;;;;0;0
444555999;220-02-03592-25_1;;;;;;60082399915;;60082399915;FR;;;;;;;NLE;N;;GRIQVFEIF;Mvhrr-pcsbjm X;;1960-08-23;Rve Anrij Lalv 2/6;;DISON;;4820;;BE;;;;;;;;;;;;;;;;;0;0
444555999;220-02-03597-30_1;;;;;;72060399977;;72060399977;FR;;;;;;;NLE;N;;DNNTI;Vpbjngc;;1972-06-03;Rfb Beadog Wx Hksq;25;ANDRIMONT;;4821;;BE;;;;;;;;;;;;;;;;;0;0
444555999;220-02-03597-30_2;;;;;;74072299941;;74072299941;FR;;;;;;;NLE;N;;TRODAWE;Cicthspxld;;1974-07-22;Rxy Vvihyl Rp Iggx;25;ANDRIMONT;;4821;;BE;;;;;;;;;;;;;;;;;0;0
444555999;220-02-03978-23_1;;;;;;83070899968;;83070899968;FR;;;;;;;NLE;N;;OEN LNWMLCLCN;Zdfyir;;1983-07-08;Rkl Aofwpu;6;Verviers;;4800;;BE;;;;;;;;;;;;;;;;;0;0
444555999;220-02-03978-23_2;;;;;;90071999979;;90071999979;FR;;;;;;;NLE;N;;KWXRLJFSDRK YDFAQX;X-;;1990-07-19;Rpx Mnroav;6;Verviers;;4800;;BE;;;;;;;;;;;;;;;;;0;0
444555999;220-02-03984-29_1;;;;;;89080599997;;89080599997;FR;;;;;;;NLE;N;;HEOVOWFT;Jéuéud;;1989-08-05;Rku Vnnfbrxq Tdmepwi;24;Beyne-Heusay;;4610;;BE;;;;;;;;;;;;;;;;;0;0
444555999;220-02-03984-29_2;;;;;;89052999935;;89052999935;FR;;;;;;;NLE;N;;RCAPDYF;Stéawqggi;;1989-05-29;Rnl Ivegiamg Hldnvmp;24;Beyne-Heusay;;4610;;BE;;;;;;;;;;;;;;;;;0;0
444555999;220-02-03989-34_1;;;;;;93111499929;;93111499929;FR;;;;;;;NLE;N;;FCBUHVJHL;Alranyovj;;1993-11-14;Rwh Bvhnlqw Brlux Enrkndsu;7;Vaux-et-Borset;;4530;;BE;;;;;;;;;;;;;;;;;0;0
444555999;220-02-03989-34_2;;;;;;98051299955;;98051299955;FR;;;;;;;NLE;N;;MTCEIWW;Kjs;;1998-05-12;Rpc Pnombmb Dblyf Ayrnwref;7;Baelen (Lg.);;4837;;BE;;;;;;;;;;;;;;;;;0;0
444555999;220-02-03990-35_1;;;;;;89013099974;;89013099974;FR;;;;;;;NLE;N;;LOYMT;Lnhvr;;1989-01-30;Rwh Ln Pi. Xejw;23-Jan;Malmedy;;4960;;BE;;;;;;;;;;;;;;;;;0;0
444555999;220-02-03990-35_2;;;;;;88072899958;;88072899958;FR;;;;;;;NLE;N;;HQBLNR;Siédfmge;;1988-07-28;Rmy Oy Jg. Gaeo;23-Jan;Malmedy;;4960;;BE;;;;;;;;;;;;;;;;;0;0
444555999;220-02-03991-36_1;;;;;;94031599961;;94031599961;FR;;;;;;;NLE;N;;MEPEBW;Cséimlaxus;;1994-03-15;Rhs Aqu Rpxxogu;10;Malmedy;;4960;;BE;;;;;;;;;;;;;;;;;0;0
444555999;220-02-03997-42_1;;;;;;90040799930;;90040799930;FR;;;;;;;NLE;N;;MERYOFH;Séigxavih;;1990-04-07;Rmu Knbtc-bsmp;165;Welkenraedt;;4840;;BE;;;;;;;;;;;;;;;;;0;0
444555999;220-02-04005-50_1;;;;;;86011199996;;86011199996;FR;;;;;;;NLE;N;;SDTOUC;Tasdmq;;1986-01-11;Cjné Dqrewe Rughmgx;9;Dison;;4820;;BE;;;;;;;;;;;;;;;;;0;0
444555999;220-02-04005-50_2;;;;;;82061599924;;82061599924;FR;;;;;;;NLE;N;;LLFGQHU;Vbknbppm;;1982-06-15;Cqté Fbpqab Qtafocp;9;Dison;;4820;;BE;;;;;;;;;;;;;;;;;0;0
444555999;220-02-04008-53_1;;;;;;89071999958;;89071999958;FR;;;;;;;NLE;N;;HBSMRTI;Mcjulh;;1989-07-19;Ppesg Cp Lonfgr;13;Stavelot;;4970;;BE;;;;;;;;;;;;;;;;;0;0
444555999;220-02-04010-55_1;;;;;;92011199928;;92011199928;FR;;;;;;;NLE;N;;MLEMICAO;Llabmll;;1992-01-11;Ruq Cq Bgkpvtyx;292;Gemmenich;;4851;;BE;;;;;;;;;;;;;;;;;0;0
